0
0
0
0
0
16
60
122
186
238
272
289
292
283
258
210
143
74
23
1
0
0
0
0
0
0
0
0
0
16
60
142
228
297
340
365
372
362
335
277
194
99
25
1
0
0
0
0
0
0
0
0
0
16
60
140
224
292
336
358
365
358
329
273
190
96
25
1
0
0
0
0
0
0
0
0
0
3
11
24
42
61
77
86
86
77
61
42
24
11
3
0
0
0
0
0
0
0
0
0
0
3
11
25
43
62
78
87
87
78
62
43
25
11
3
0
0
0
0
0
0
0
0
0
0
7
24
49
76
100
119
129
129
119
101
76
49
25
7
0
0
0
0
0
0
0
0
0
0
15
58
119
183
235
269
286
290
281
256
209
141
72
22
0
0
0
0
0
0
0
0
0
0
14
56
116
178
229
263
279
283
273
247
201
137
70
21
0
0
0
0
0
0
0
0
0
0
14
56
137
225
295
339
365
373
365
338
281
197
100
24
0
0
0
0
0
0
0
0
0
0
14
57
133
217
284
329
353
361
352
324
269
188
94
24
0
0
0
0
0
0
0
0
0
0
13
55
115
178
230
265
282
285
275
249
203
138
70
20
0
0
0
0
0
0
0
0
0
0
13
54
139
229
302
349
373
382
377
350
292
205
104
22
0
0
0
0
0
0
0
0
0
0
12
53
139
231
305
352
377
386
382
354
295
208
105
22
0
0
0
0
0
0
0
0
0
0
12
54
133
219
289
336
360
369
361
335
279
195
98
22
0
0
0
0
0
0
0
0
0
0
20
56
122
196
257
297
317
323
316
291
239
163
81
22
0
0
0
0
0
0
0
0
0
0
18
53
113
176
228
262
279
283
273
248
201
136
68
19
0
0
0
0
0
0
0
0
0
0
9
31
64
99
128
148
159
159
149
129
100
66
33
9
0
0
0
0
0
0
0
0
0
0
19
53
117
186
243
281
298
303
297
271
222
150
74
20
0
0
0
0
0
0
0
0
0
0
19
53
119
192
254
293
314
320
313
288
237
161
78
20
0
0
0
0
0
0
0
0
0
0
19
52
125
209
277
322
347
355
348
321
267
186
91
20
0
0
0
0
0
0
0
0
0
0
15
46
100
155
200
230
245
247
236
211
169
113
56
15
0
0
0
0
0
0
0
0
0
0
13
44
96
148
190
218
231
233
223
201
160
105
53
14
0
0
0
0
0
0
0
0
0
0
7
27
57
88
116
136
146
147
137
117
89
58
28
7
0
0
0
0
0
0
0
0
0
0
17
50
114
184
242
280
298
303
298
273
223
150
72
17
0
0
0
0
0
0
0
0
0
0
16
49
113
183
242
280
297
303
298
272
223
150
71
17
0
0
0
0
0
0
0
0
0
0
17
48
122
207
277
323
350
359
352
325
271
187
90
18
0
0
0
0
0
0
0
0
0
0
11
41
88
137
177
204
217
218
208
183
145
96
46
11
0
0
0
0
0
0
0
0
0
0
15
48
114
187
249
289
310
317
310
285
234
157
74
16
0
0
0
0
0
0
0
0
0
0
13
44
103
162
212
244
261
264
254
232
187
122
58
13
0
0
0
0
0
0
0
0
0
0
0
47
114
192
257
299
321
329
324
299
245
166
77
15
0
0
0
0
0
0
0
0
0
0
0
44
120
207
278
326
351
361
357
330
275
190
89
15
0
0
0
0
0
0
0
0
0
0
0
46
113
190
254
297
318
326
321
296
243
164
75
15
0
0
0
0
0
0
0
0
0
0
0
44
117
202
273
319
346
355
349
322
268
184
85
14
0
0
0
0
0
0
0
0
0
0
0
43
116
203
274
321
347
357
352
325
270
185
86
14
0
0
0
0
0
0
0
0
0
0
0
42
116
202
274
321
347
357
352
325
270
185
85
13
0
0
0
0
0
0
0
0
0
0
0
29
65
103
135
157
167
168
158
136
105
67
31
6
0
0
0
0
0
0
0
0
0
0
0
38
93
150
197
227
243
245
235
210
166
108
49
9
0
0
0
0
0
0
0
0
0
0
0
41
108
184
247
289
310
318
312
287
235
155
69
11
0
0
0
0
0
0
0
0
0
0
0
41
106
179
242
282
303
310
304
279
228
150
66
11
0
0
0
0
0
0
0
0
0
0
0
40
110
193
262
307
331
340
336
310
255
171
76
11
0
0
0
0
0
0
0
0
0
0
0
39
104
176
236
276
296
302
296
271
219
143
62
10
0
0
0
0
0
0
0
0
0
0
0
36
111
196
267
314
340
351
345
318
263
177
70
10
0
0
0
0
0
0
0
0
0
0
0
33
114
206
282
331
359
371
365
340
282
192
71
9
0
0
0
0
0
0
0
0
0
0
0
37
101
172
232
271
288
294
290
264
214
137
58
8
0
0
0
0
0
0
0
0
0
0
0
31
113
206
283
333
359
370
368
343
284
193
70
8
0
0
0
0
0
0
0
0
0
0
0
32
83
135
178
206
220
221
211
189
145
